Transaction ID,Customer ID,Customer Name,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_9084678,CUST_05,Ashley Foster,Furniture,Item_17_FUR,13.85,1,13.85,Digital Wallet,In-store,17/08/2025,
TXN_8160766,CUST_42,Jon Nielsen,Beverages,Item_15_BEV,20.77,1,20.77,Cash,Onlinee,01/05/2024,TRUE
TXN_2288919,CUST_27,Aaron Alvarez,Milk Products,Item_17_MILK,24.18,9,217.62,Credit Card,Online,10/05/2023,TRUE
TXN_9147795,CUST_47,Dean Ruiz,MilkPrdcts,Item_0_MISC,17.38,4,69.52,Cash,Onlinee,27/10/2025,
TXN_8344486,CUST_22,Joshua Wells,MilkPrdcts,Item_0_MISC,18.2,2,36.4,CreditCard,In-store,17/02/2026,
TXN_4489137,CUST_03,Suzanne Roy,Food,Item_2_FOOD,23.63,5,148.83,Digital Wallet,Instore,25/03/2024,
TXN_4610395,CUST_41,Nicole Barron,Milk Products,Item_17_MILK,31.29,5,156.45,Cash,Onlinee,31/12/2024,
TXN_2921532,CUST_12,Susan Cervantes,Furniture,,9.73,8,77.84,Digital Wallet,Instore,16/09/2025,TRUE
TXN_9064405,CUST_18,Thomas Williams,Patisserie,Item_10_PAT,26.43,4,245.82,Cash,Onlinee,22/01/2025,
TXN_1888272,CUST_42,Christy Frank,Furniture,Item_16_FUR,10.04,1,10.04,Credit Card,Instore,09/06/2025,TRUE
TXN_8811863,CUST_48,Denise Reyes,Patisserie,Item_10_PAT,13.86,4,55.44,CreditCard,Onlinee,07/07/2023,TRUE
TXN_6815304,CUST_17,Tanya Melton,Beverages,Item_15_BEV,29.77,3,89.31,Digital Wlt,Onlinee,26/04/2024,TRUE
TXN_3457118,CUST_37,Justin Rivera,Patissrie,Item_0_MISC,25.24,5,126.2,CreditCard,Onlinee,26/12/2025,
TXN_6159940,CUST_48,Dakota Scott,Food,Item_2_FOOD,21.06,3,63.18,CreditCard,Instore,12/08/2023,FALSE
TXN_2679334,CUST_32,Jessica Summers,Patissrie,Item_0_MISC,,9,64.51,Digital Wallet,Onlinee,22/03/2023,
TXN_2532852,CUST_02,Amber Mason,Furniture,Item_16_FUR,22.95,7,160.65,Cash,Onlinee,27/07/2025,
TXN_5677085,CUST_39,Danielle Mcgrath,MilkPrdcts,Item_0_MISC,32.64,1,32.64,Cash,Onlinee,08/10/2024,TRUE
TXN_3370167,CUST_33,Jason Werner,Patisserie,Item_11_PAT,27.12,7,189.84,Credit Card,Instore,26/01/2024,FALSE
TXN_3541721,CUST_46,Melanie Kelley,MilkPrdcts,Item_0_MISC,5.33,8,7.33,Cash,Onlinee,19/12/2023,
TXN_2528490,CUST_40,Carly Murillo,Furniture,Item_16_FUR,31.49,2,90.9,Digital Wallet,In-store,23/03/2023,
TXN_1936978,CUST_30,Amy Williams,Bevarages,Item_0_MISC,7.02,6,42.12,Cash,Instore,04/12/2025,TRUE
TXN_3291004,CUST_17,Tasha Townsend,Furniture,Item_16_FUR,31.43,5,157.15,Digital Wlt,Online,19/09/2025,TRUE
TXN_6789587,CUST_46,Calvin Navarro MD,Patisserie,Item_11_PAT,28.74,7,249.16,Digital Wlt,In-store,13/09/2024,
TXN_6887769,CUST_33,Rebekah Thomas,Patissrie,Item_0_MISC,6.85,10,68.5,Cash,In-store,10/02/2026,FALSE
TXN_4650878,CUST_25,Theresa Hernandez,Beverages,Item_16_BEV,15.27,6,43.23,Cash,Online,03/08/2024,
TXN_2309260,CUST_21,Ryan Luna,MilkPrdcts,,27.21,10,272.1,Credit Card,In-store,17/05/2023,TRUE
TXN_4262748,CUST_48,Mark Larson,Butchers,Item_13_BUT,8.95,10,89.5,CreditCard,In-store,09/04/2025,
TXN_8230787,CUST_06,Daniel Hill,Food,Item_2_FOOD,16.15,4,64.6,Cash,Online,26/07/2025,TRUE
TXN_1934516,CUST_42,Robert Brown,Food,,5.49,8,174.72,Credit Card,Online,24/01/2024,FALSE
TXN_6135330,CUST_25,Susan Long,Fod,Item_0_MISC,15.35,2,30.7,Cash,Online,04/02/2025,
TXN_8553551,CUST_11,Eduardo Austin,Milk Products,Item_18_MILK,10.83,4,43.32,CreditCard,Online,10/05/2025,FALSE
TXN_8051511,CUST_03,Mrs. Tiffany Morris,Fod,Item_0_MISC,25.87,7,181.09,Credit Card,In-store,01/05/2025,TRUE
TXN_4629425,CUST_45,Rachel Mitchell,Patissrie,Item_0_MISC,15.09,8,120.72,Credit Card,Onlinee,08/06/2025,
TXN_5056748,CUST_24,Bryan Singh,Food,Item_1_FOOD,6.02,1,98.39,CreditCard,In-store,26/01/2026,FALSE
TXN_3147280,CUST_45,Richard Rodgers,Bevarages,Item_0_MISC,34.5,2,68.6,Digital Wlt,Onlinee,21/10/2025,
TXN_5181022,CUST_32,Robert Craig,Milk Products,Item_17_MILK,24.74,9,222.66,CreditCard,Instore,10/11/2025,
TXN_3082526,CUST_01,Jillian Cunningham,MilkPrdcts,Item_0_MISC,32.77,8,262.16,CreditCard,Online,25/04/2023,TRUE
TXN_6779545,CUST_22,Mrs. Julie Matthews,Beverages,Item_15_BEV,7.38,8,101.66,Cash,Online,13/05/2024,
TXN_1570849,CUST_15,Kyle Flores,Butchers,Item_13_BUT,8.76,10,77.56,Credit Card,Instore,08/09/2023,FALSE
TXN_6117655,CUST_26,Penny Smith,Butchers,Item_13_BUT,5.42,,223.72,Credit Card,Instore,24/04/2025,FALSE
TXN_8856519,CUST_43,Mr. Thomas Hernandez,Furniture,,15.95,1,15.95,CreditCard,In-store,17/03/2026,
TXN_4513765,CUST_28,Carolyn Nolan,Patissrie,Item_0_MISC,30.91,8,247.28,CreditCard,Instore,18/05/2023,
TXN_7760051,CUST_41,Barry Reynolds,Furniture,Item_16_FUR,34.72,4,138.88,Cash,Instore,27/04/2025,
TXN_6857585,CUST_18,Michael Young,Patisserie,Item_10_PAT,19.56,7,174.5,Digital Wlt,Online,08/12/2023,TRUE
TXN_8430381,CUST_13,Heidi Porter,Patissrie,Item_0_MISC,22.43,7,12.17,Digital Wlt,In-store,06/02/2024,TRUE
TXN_1306482,CUST_14,Patricia Peterson,Food,,17.44,1,118.43,Digital Wlt,In-store,03/07/2025,FALSE
TXN_1525075,CUST_43,Linda Aguirre,Beverages,Item_15_BEV,29.6,2,59.2,Credit Card,Onlinee,23/10/2025,FALSE
TXN_6414889,CUST_20,David Velasquez,Butchers,Item_13_BUT,19.01,9,171.09,Digital Wallet,Instore,07/07/2025,TRUE
TXN_6248531,CUST_37,James Anderson,Food,Item_6_FOOD,14.39,6,86.34,Credit Card,Onlinee,25/02/2024,TRUE
TXN_3764104,CUST_17,Benjamin Foster,MilkPrdcts,Item_0_MISC,9.65,4,38.6,Credit Card,Onlinee,12/06/2024,
TXN_1774462,CUST_40,Kimberly Wang,Patissrie,Item_0_MISC,34.88,2,184.34,Cash,Online,29/02/2024,
TXN_1869076,CUST_47,Joseph Grant,Beverages,Item_15_BEV,31.69,10,316.9,Digital Wlt,Instore,06/12/2024,TRUE
TXN_1066846,CUST_02,Joshua Dominguez,Butchers,Item_12_BUT,17.04,10,170.4,Digital Wlt,Online,26/12/2023,
TXN_2522402,CUST_16,Kayla Jones,Milk Products,Item_17_MILK,19.14,1,19.14,CreditCard,In-store,26/07/2024,TRUE
TXN_4078990,CUST_34,Kristen Campbell,Patissrie,Item_0_MISC,11.36,8,90.88,CreditCard,In-store,09/04/2024,TRUE
TXN_5953063,CUST_25,Chad Romero,Bevarages,Item_0_MISC,7.22,6,238.37,Credit Card,In-store,03/10/2024,
TXN_4368200,CUST_15,Danielle Hendricks,MilkPrdcts,Item_0_MISC,23.13,7,161.91,Digital Wallet,Onlinee,31/10/2025,TRUE
TXN_3707868,CUST_48,Brandon Galloway,Patissrie,Item_0_MISC,11.35,,139.07,Credit Card,In-store,17/01/2026,TRUE
TXN_1477404,CUST_17,Amanda Eaton,Patissrie,Item_0_MISC,20.55,6,123.3,Cash,Onlinee,21/10/2023,
TXN_2319859,CUST_11,Mariah Sanders,Furniture,Item_17_FUR,26.12,,289.32,Cash,Instore,13/01/2026,FALSE
TXN_4783319,CUST_46,Larry Nguyen,Butchers,Item_13_BUT,14.15,2,28.3,Credit Card,Instore,18/08/2024,TRUE
TXN_8697159,CUST_10,Billy Deleon,Milk Products,Item_17_MILK,27.03,7,124.16,Cash,Instore,25/06/2024,
TXN_1203256,CUST_48,Lisa Porter,Furniture,Item_16_FUR,10.59,1,10.59,Credit Card,Onlinee,26/08/2023,FALSE
TXN_2351167,CUST_37,Donald Kramer,MilkPrdcts,Item_0_MISC,7.38,10,73.8,Digital Wallet,Online,09/06/2024,TRUE
TXN_9347563,CUST_13,Mitchell Sparks,Fod,Item_0_MISC,6.06,8,294.05,CreditCard,In-store,22/01/2026,FALSE
TXN_9017904,CUST_13,Kelly White,MilkPrdcts,Item_0_MISC,9.92,7,69.44,Digital Wallet,In-store,30/01/2024,TRUE
TXN_2545623,CUST_11,David Marshall,Fod,Item_0_MISC,24.59,,93.69,Cash,Instore,02/09/2023,FALSE
TXN_7765468,CUST_06,Jason Thompson,Patisserie,Item_11_PAT,22.85,3,68.55,CreditCard,In-store,14/01/2025,FALSE
TXN_1783310,CUST_10,Billy Davis,Patisserie,Item_11_PAT,28.65,8,127.9,Digital Wlt,In-store,08/01/2026,FALSE
TXN_6890320,CUST_43,Wendy Webster,MilkPrdcts,Item_0_MISC,32.18,4,128.72,Cash,Onlinee,14/04/2024,FALSE
TXN_6286670,CUST_05,Lisa Dyer,Beverages,Item_16_BEV,34.95,2,69.9,Cash,Instore,29/10/2023,TRUE
TXN_5139778,CUST_04,Jodi Ramirez,Bevarages,Item_0_MISC,26.24,7,179.94,Credit Card,Online,14/03/2024,FALSE
TXN_1499105,CUST_03,Samuel Rodriguez,Furniture,Item_17_FUR,,7,195.66,CreditCard,Instore,30/12/2024,TRUE
TXN_6692913,CUST_38,Michael Oliver,Food,,,3,209.84,Digital Wlt,Online,12/05/2024,
TXN_6386810,CUST_24,Peter Mcdaniel,Milk Products,Item_17_MILK,9.29,7,65.03,CreditCard,In-store,07/06/2023,FALSE
TXN_3517508,CUST_34,Ariel Mayo,Furniture,Item_17_FUR,,,218.26,CreditCard,Onlinee,15/12/2023,FALSE
TXN_6886568,CUST_16,Deborah Smith,Bevarages,Item_0_MISC,30.13,5,111.35,Cash,Instore,23/03/2023,TRUE
TXN_5529994,CUST_48,Jeff Meyers,Butchers,Item_12_BUT,11.06,3,33.18,CreditCard,Onlinee,29/06/2025,FALSE
TXN_5368155,CUST_46,Patricia Bishop,MilkPrdcts,Item_0_MISC,5.67,9,51.03,Digital Wlt,Instore,19/03/2026,
TXN_5059884,CUST_05,Curtis Wilson,Beverages,Item_15_BEV,32.12,8,256.96,Credit Card,Onlinee,19/05/2025,TRUE
TXN_5782378,CUST_01,David Johnson,Milk Products,Item_17_MILK,29.09,4,116.36,Credit Card,Online,02/03/2026,TRUE
TXN_1453408,CUST_35,Victoria Simmons,Butchers,Item_12_BUT,17.86,4,130.33,Digital Wallet,In-store,11/07/2025,
TXN_2535887,CUST_25,Rhonda Ellis,Milk Products,Item_17_MILK,8.16,5,13.23,Digital Wallet,Onlinee,19/09/2025,FALSE
TXN_1259147,CUST_38,Gregory Simmons,Patissrie,Item_0_MISC,7.29,5,208.35,Cash,Online,24/11/2023,
TXN_9820661,CUST_06,Mariah Boone,Patissrie,Item_0_MISC,19.92,3,59.76,Credit Card,Onlinee,17/08/2024,TRUE
TXN_2080045,CUST_13,Veronica Sutton,Milk Products,Item_17_MILK,32.27,8,258.16,Credit Card,Online,21/02/2026,TRUE
TXN_3938130,CUST_11,Justin Curtis,Patisserie,Item_11_PAT,9.55,10,95.5,Digital Wlt,Onlinee,09/11/2023,FALSE
TXN_5789147,CUST_09,Carol White,Butchers,Item_13_BUT,11.41,1,11.41,Credit Card,Online,31/12/2023,TRUE
TXN_3590194,CUST_15,Shawn Woods,Milk Products,Item_18_MILK,22.92,1,22.92,Digital Wallet,In-store,24/11/2025,
TXN_7031405,CUST_02,Brian Hansen,Butchers,Item_12_BUT,,10,27.1,Digital Wallet,Onlinee,10/04/2023,
TXN_1735081,CUST_36,Jason Reid,Furniture,Item_17_FUR,15.97,1,15.97,CreditCard,Onlinee,23/03/2025,
TXN_1841434,CUST_18,Lisa Travis,Beverages,Item_15_BEV,27.18,3,81.54,Digital Wlt,In-store,10/07/2024,
TXN_8461978,CUST_45,Rebecca Nixon,Furniture,Item_17_FUR,18.86,7,132.02,Cash,Instore,03/11/2025,
TXN_6682648,CUST_01,Kyle Olson,Patisserie,Item_11_PAT,7.36,9,66.24,Digital Wallet,Instore,07/02/2025,FALSE
TXN_4392331,CUST_40,Brenda Shelton,Patisserie,Item_10_PAT,22.88,8,183.04,Credit Card,Online,26/10/2024,TRUE
TXN_3054807,CUST_14,William Olson,Fod,Item_0_MISC,23.17,7,162.19,CreditCard,Onlinee,06/10/2025,TRUE
TXN_5276566,CUST_09,William Johnson,Beverages,Item_16_BEV,30.27,10,302.7,CreditCard,In-store,26/06/2024,TRUE
TXN_6259851,CUST_20,Elizabeth Contreras,Fod,Item_0_MISC,17.9,5,89.5,Cash,Onlinee,08/04/2024,
TXN_1241523,CUST_33,Brian Sanders,MilkPrdcts,Item_0_MISC,,2,209.86,Cash,In-store,09/04/2023,FALSE
TXN_1217464,CUST_11,Monica Thomas,Furniture,Item_17_FUR,5.99,9,53.91,Credit Card,In-store,17/12/2023,FALSE
TXN_7677838,CUST_23,Rachel Jones,Butchers,Item_13_BUT,32.71,3,98.13,Cash,In-store,25/04/2025,
TXN_3502479,CUST_07,Jamie Garcia,MilkPrdcts,Item_0_MISC,31.27,1,31.27,Credit Card,Onlinee,02/01/2024,
TXN_1898299,CUST_30,Jill Walters,Butchers,Item_12_BUT,33.84,9,162.52,Cash,Instore,21/01/2025,
TXN_3159349,CUST_05,Scott Ramirez,Beverages,Item_16_BEV,10.41,8,83.28,Credit Card,Onlinee,21/05/2025,TRUE
TXN_5193627,CUST_24,Richard Phillips,MilkPrdcts,Item_0_MISC,17.07,2,34.14,Digital Wallet,Online,24/02/2025,TRUE
TXN_5284882,CUST_29,Joshua Moore,MilkPrdcts,Item_0_MISC,30.99,1,30.99,CreditCard,Instore,15/11/2024,FALSE
TXN_4718782,CUST_50,Jason Chapman,Beverages,Item_15_BEV,30.01,4,120.04,CreditCard,In-store,01/12/2024,FALSE
TXN_4787094,CUST_25,Madison Yates,Food,Item_6_FOOD,29.78,6,178.68,CreditCard,Onlinee,22/03/2023,TRUE
TXN_5861559,CUST_50,Lawrence Miller,MilkPrdcts,Item_0_MISC,26.48,9,228.56,CreditCard,Online,02/01/2024,TRUE
TXN_8215355,CUST_07,Lindsey Welch,Butchers,Item_12_BUT,18.15,5,90.75,Digital Wallet,Instore,25/02/2025,TRUE
TXN_8664007,CUST_13,Pamela Harding,Patisserie,Item_11_PAT,6.48,1,6.48,Digital Wallet,Online,16/05/2025,TRUE
TXN_3346094,CUST_45,Jaime Bowen,Furniture,Item_17_FUR,20.33,2,40.66,Digital Wlt,Instore,10/06/2023,TRUE
TXN_6539172,CUST_35,Patrick Garza,Fod,Item_0_MISC,31.24,2,216.12,Credit Card,Instore,29/10/2023,
TXN_6346142,CUST_18,Amber Davidson,Food,Item_2_FOOD,,5,56.99,Credit Card,Online,05/12/2023,FALSE
TXN_9563799,CUST_41,Lori Guzman,Bevarages,Item_0_MISC,27.58,7,193.06,Digital Wlt,Online,01/12/2023,
TXN_5399305,CUST_48,Philip Francis,Butchers,Item_12_BUT,32.88,7,42.98,Credit Card,Instore,16/05/2024,TRUE
TXN_7058024,CUST_16,Robert Benitez,Butchers,Item_12_BUT,25.19,3,75.57,CreditCard,Online,22/01/2024,TRUE
TXN_3700967,CUST_42,Dustin Madden,Butchers,Item_12_BUT,18.91,10,189.1,Digital Wlt,Instore,05/03/2025,TRUE
TXN_5493645,CUST_06,Brandon Serrano,Butchers,Item_13_BUT,27.7,6,239.75,Digital Wlt,In-store,09/11/2024,
TXN_4329872,CUST_37,Walter Rodriguez,Butchers,Item_12_BUT,27,10,270,Cash,Instore,15/10/2025,FALSE
TXN_5484802,CUST_48,Jordan Lang,Butchers,Item_12_BUT,10.96,7,76.72,Cash,In-store,20/09/2023,TRUE
TXN_4680093,CUST_41,Andrew Odom,Butchers,Item_12_BUT,26.56,5,132.8,Cash,Online,25/12/2024,FALSE
TXN_7389265,CUST_19,Zachary Murphy,Patisserie,Item_11_PAT,32.2,9,289.8,Credit Card,In-store,21/06/2023,FALSE
TXN_8504473,CUST_21,Luis Smith,Fod,Item_0_MISC,5.05,10,50.5,CreditCard,In-store,29/11/2025,
TXN_8774343,CUST_39,Albert Miller,Beverages,Item_15_BEV,23.03,9,207.27,Credit Card,Online,05/12/2024,
TXN_5799228,CUST_47,Julian Lewis,Fod,Item_0_MISC,33.79,8,270.32,Cash,Online,04/10/2024,FALSE
TXN_7795425,CUST_09,Stephen Owens,Fod,,33.11,4,279.79,Credit Card,Onlinee,22/05/2025,TRUE
TXN_7138917,CUST_15,Gary Maldonado,Patissrie,Item_0_MISC,12.14,6,134.63,Cash,Online,17/04/2025,FALSE
TXN_5842974,CUST_15,Amanda Gutierrez,Milk Products,Item_17_MILK,14.52,8,116.16,Digital Wlt,Online,10/04/2024,
TXN_3139109,CUST_28,Courtney Booker,Food,,19.3,3,57.9,Credit Card,Instore,14/05/2025,TRUE
TXN_4893700,CUST_05,Karen Henderson,Beverages,Item_15_BEV,28.57,2,57.14,Digital Wlt,In-store,11/08/2025,
TXN_2755995,CUST_39,Rachel Harris,Food,Item_2_FOOD,11.99,7,83.93,Cash,Instore,20/11/2024,
TXN_3080197,CUST_31,Tammy Banks,MilkPrdcts,Item_0_MISC,34.38,2,68.76,CreditCard,In-store,03/11/2024,
TXN_4332659,CUST_43,Keith Rivers,Bevarages,Item_0_MISC,,3,293.45,Cash,In-store,20/03/2024,TRUE
TXN_2223284,CUST_04,Emily Blake,Patissrie,Item_0_MISC,28.84,4,237.62,Digital Wlt,Online,23/12/2023,TRUE
TXN_8245099,CUST_15,Eric Foster,Furniture,Item_17_FUR,5.55,5,27.75,Cash,Online,22/05/2024,
TXN_2464181,CUST_25,Emily Atkins,Milk Products,Item_18_MILK,,10,46.01,CreditCard,In-store,18/06/2024,
TXN_5127264,CUST_26,Mr. Richard Hamilton,MilkPrdcts,Item_0_MISC,,5,116.29,Cash,In-store,10/10/2023,FALSE
TXN_1755608,CUST_25,Sydney Flores,Patisserie,Item_10_PAT,32.36,10,323.6,Digital Wallet,Onlinee,05/01/2024,TRUE
TXN_7288668,CUST_18,Susan Richardson,Furniture,Item_17_FUR,13.93,9,125.37,Cash,Online,19/06/2024,FALSE
TXN_1542637,CUST_12,Joy Wilson,Butchers,Item_13_BUT,29.29,,103.88,Credit Card,Online,25/08/2023,
TXN_8314265,CUST_32,Robert Johnson,Furniture,Item_17_FUR,19.62,4,78.48,CreditCard,Instore,18/02/2025,TRUE
TXN_5611022,CUST_06,David Mclaughlin,MilkPrdcts,Item_0_MISC,,5,246.76,Cash,Online,20/03/2026,FALSE
TXN_8276162,CUST_50,Andrew Wilkinson,Butchers,Item_12_BUT,24.4,10,244,Credit Card,In-store,07/05/2024,
TXN_3385891,CUST_07,Marcus Patton,Patissrie,Item_0_MISC,26.81,3,80.43,Digital Wlt,In-store,10/11/2023,TRUE
TXN_2354248,CUST_41,Mario Travis,Food,Item_6_FOOD,12.39,1,54.48,Digital Wlt,Online,10/12/2023,FALSE
TXN_6502719,CUST_02,Barbara Williams,Furniture,Item_17_FUR,24.5,9,220.5,Credit Card,Instore,03/11/2025,
TXN_5554460,CUST_48,Nicholas Keller,Fod,Item_0_MISC,23.87,9,214.83,Digital Wlt,Instore,10/09/2024,
TXN_4635378,CUST_20,Latasha Martinez,Bevarages,Item_0_MISC,,8,223.37,Credit Card,Onlinee,01/08/2024,
TXN_8526659,CUST_44,Alyssa Young,Furniture,Item_17_FUR,9.09,7,63.63,Digital Wallet,Onlinee,20/01/2024,TRUE
TXN_1454312,CUST_33,Rebecca Alvarado,Furniture,Item_17_FUR,16.46,7,191.86,Credit Card,Online,14/08/2023,
TXN_5776493,CUST_49,Michelle Horne,Beverages,Item_16_BEV,5.23,,96.23,Digital Wallet,Instore,28/06/2023,TRUE
TXN_7063458,CUST_44,Joseph Reynolds,Milk Products,Item_18_MILK,26.55,3,79.65,Digital Wallet,Instore,09/04/2024,
TXN_7914227,CUST_15,Blake Petty,Fod,Item_0_MISC,25.42,9,19.37,Digital Wlt,Onlinee,15/11/2024,
TXN_7154958,CUST_03,Melinda Davis,Furniture,Item_17_FUR,21.66,3,64.98,Credit Card,In-store,08/02/2025,
TXN_5252147,CUST_22,Joel Allen,Fod,Item_0_MISC,16.75,7,117.25,Digital Wlt,Instore,02/02/2024,
TXN_5900772,CUST_47,Scott Jacobson,Milk Products,Item_18_MILK,20.1,6,120.6,Digital Wlt,Onlinee,19/10/2023,TRUE
TXN_6880023,CUST_25,Dawn Chung,Fod,Item_0_MISC,13.76,3,41.28,Cash,Instore,11/10/2024,FALSE
TXN_1095798,CUST_19,Mr. Timothy Bowman,MilkPrdcts,Item_0_MISC,5.25,4,21,Digital Wallet,Online,21/06/2025,FALSE
TXN_3738213,CUST_26,James Perkins,Butchers,Item_12_BUT,25.23,4,140.42,CreditCard,Onlinee,12/02/2026,
TXN_5489624,CUST_17,Sara Cortez,Food,Item_1_FOOD,19.66,6,117.96,CreditCard,Instore,13/02/2024,
TXN_6955920,CUST_33,Andres Smith,Butchers,Item_13_BUT,28.77,3,86.31,Digital Wallet,Instore,18/12/2023,
TXN_8557205,CUST_18,Tony Lara,Furniture,Item_17_FUR,6.11,8,34.42,Digital Wallet,Onlinee,14/07/2025,FALSE
TXN_8186410,CUST_06,Allison Oconnor,Butchers,Item_12_BUT,15.41,9,138.69,CreditCard,Online,15/10/2024,FALSE
TXN_2678813,CUST_19,Michelle Herman,Food,Item_2_FOOD,21.14,3,208.8,Digital Wlt,Onlinee,12/05/2024,
TXN_8208486,CUST_07,Morgan Rodriguez,Milk Products,Item_17_MILK,9.7,1,9.7,Cash,Instore,09/06/2025,TRUE
TXN_1399308,CUST_30,Andrew Barnes III,Beverages,Item_16_BEV,,10,232.7,CreditCard,Online,14/04/2023,FALSE
TXN_5590138,CUST_44,Brittany Lopez,Bevarages,Item_0_MISC,15.84,3,47.52,Cash,Onlinee,27/08/2025,TRUE
TXN_5988536,CUST_27,John Mercado,Bevarages,Item_0_MISC,24.77,,136.31,CreditCard,Online,31/05/2023,FALSE
TXN_5488571,CUST_48,Hayley Lucas,Patissrie,Item_0_MISC,18.19,5,90.95,Digital Wlt,Instore,21/03/2024,
TXN_2147332,CUST_08,David Gill,MilkPrdcts,Item_0_MISC,7.47,8,59.76,Cash,Onlinee,16/07/2025,FALSE
TXN_6873385,CUST_42,Marc Brown,Butchers,Item_12_BUT,31.46,8,251.68,Digital Wallet,In-store,29/04/2023,TRUE
TXN_6920522,CUST_46,Mary Jones,Milk Products,Item_17_MILK,16.46,9,148.14,CreditCard,Instore,24/02/2024,
TXN_2472974,CUST_45,Timothy Evans,Bevarages,Item_0_MISC,8.47,4,33.88,Digital Wlt,Instore,14/08/2023,TRUE
TXN_4591520,CUST_46,Paula Anderson,Food,Item_2_FOOD,33.93,6,229.52,Cash,Instore,19/05/2025,TRUE
TXN_2917015,CUST_32,Daryl Rodgers,Patisserie,Item_10_PAT,26.3,2,52.6,Digital Wallet,In-store,15/08/2024,TRUE
TXN_6212515,CUST_42,Vickie Avila,Bevarages,Item_0_MISC,10.76,8,86.08,Cash,In-store,28/09/2024,
TXN_2726605,CUST_21,Denise Randall,Beverages,Item_15_BEV,12.73,10,127.3,CreditCard,Onlinee,20/12/2023,TRUE
TXN_2655129,CUST_27,Jason Wells,Beverages,Item_16_BEV,33.17,2,66.34,CreditCard,Online,12/05/2024,TRUE
TXN_1872934,CUST_25,Diane Williams,Food,Item_1_FOOD,27.59,2,55.18,Digital Wlt,Online,10/04/2025,TRUE
TXN_9122468,CUST_02,Ashley Williams,Furniture,Item_16_FUR,9.07,3,27.21,Cash,Instore,09/06/2024,FALSE
TXN_3525072,CUST_46,Jacqueline Gonzalez,Butchers,Item_13_BUT,19.04,5,95.2,Digital Wlt,In-store,05/05/2023,TRUE
TXN_6751469,CUST_50,Phillip Savage,Food,Item_1_FOOD,22.52,5,112.6,Digital Wlt,In-store,19/06/2023,
TXN_7675408,CUST_36,Audrey Boyer,Bevarages,Item_0_MISC,25.06,9,225.54,Credit Card,Instore,28/10/2023,
TXN_3276064,CUST_36,Johnny Moore,Patisserie,Item_10_PAT,5.96,5,203.42,CreditCard,Online,11/12/2024,FALSE
TXN_6148139,CUST_23,Angela Shaw,Fod,Item_0_MISC,20.99,6,125.94,Digital Wallet,Onlinee,02/06/2023,FALSE
TXN_6210415,CUST_36,Lisa Miller,Patisserie,Item_11_PAT,25.1,,219.31,Cash,Onlinee,17/03/2026,
TXN_9535804,CUST_05,Joel Russell,Butchers,Item_12_BUT,,4,262.57,Cash,Online,16/03/2026,TRUE
TXN_5055846,CUST_26,Leslie Nichols,Patissrie,Item_0_MISC,23.48,5,117.4,Digital Wallet,Online,24/08/2025,
TXN_3082652,CUST_42,Michael Henderson,Food,Item_6_FOOD,20.98,1,20.98,Cash,Onlinee,27/06/2024,
TXN_9217603,CUST_35,Bryan Montoya,Fod,Item_0_MISC,20.72,8,74.96,Digital Wallet,Onlinee,02/12/2025,FALSE
TXN_5034032,CUST_45,Thomas Mcdonald,Butchers,Item_12_BUT,27.59,3,82.77,Credit Card,Onlinee,02/06/2025,TRUE
TXN_5763276,CUST_50,Andrew Hernandez,Bevarages,,12.64,2,25.28,Credit Card,Onlinee,08/05/2025,FALSE
TXN_2620013,CUST_21,Michelle Horne,Fod,Item_0_MISC,29.43,10,171.39,Digital Wallet,Online,14/01/2025,TRUE
TXN_7234038,CUST_10,Mary Wolfe,Beverages,Item_15_BEV,23.23,4,92.92,Credit Card,Instore,17/09/2025,TRUE
TXN_7753645,CUST_11,Vanessa Garcia,Milk Products,Item_17_MILK,33.8,1,33.8,Digital Wlt,Instore,28/06/2025,TRUE
TXN_7268634,CUST_10,Colleen Miller,Milk Products,Item_17_MILK,9.42,6,229.7,Digital Wallet,Instore,23/08/2024,TRUE
TXN_8553263,CUST_06,Desiree Jones,Butchers,Item_12_BUT,22.98,4,91.92,Digital Wlt,Onlinee,02/04/2024,FALSE
TXN_5793036,CUST_33,Michael Morris,Milk Products,Item_18_MILK,14.44,5,72.2,Digital Wlt,In-store,23/02/2026,FALSE
TXN_4975354,CUST_35,Dr. Danielle Miller,Patisserie,Item_11_PAT,13.57,4,136.96,Digital Wallet,In-store,29/12/2023,TRUE
TXN_4297171,CUST_01,Larry Rogers,Patissrie,Item_0_MISC,21.44,,110.41,CreditCard,In-store,22/04/2023,FALSE
TXN_3170120,CUST_07,Michelle Delacruz,Butchers,,33.53,10,335.3,Credit Card,Instore,18/08/2024,TRUE
TXN_7952640,CUST_28,Anthony Mckinney,Bevarages,Item_0_MISC,18.26,5,91.3,Cash,In-store,09/07/2023,FALSE
TXN_2657515,CUST_17,Jeffrey Warren,Patissrie,Item_0_MISC,21.97,9,197.73,Digital Wlt,Onlinee,04/02/2024,FALSE
TXN_9722032,CUST_03,Shannon Whitney,Fod,Item_0_MISC,11.96,,147.25,Credit Card,Online,11/10/2025,
TXN_8986210,CUST_50,Olivia Sosa,Patissrie,Item_0_MISC,12.29,6,73.74,Digital Wlt,Onlinee,07/05/2024,
